venta_det_id,venta_id,producto_id,cantidad,precio_compra,precio_venta,descuento;;;;;;;;;total;;;;;
4226,3989,2,1,25,35,0;;4226;3989;2;1;25;35;0;;;;;;
4227,3990,2,1,25,35,0;;4227;3990;2;1;25;35;0;;;;;;
4228,3991,4,1,40,50,0;;4228;3991;4;1;40;50;0;;;;;;
4229,3992,4,1,40,50,0;;4229;3992;4;1;40;50;0;;;;;;
4230,3993,1,5,13,20,15;;4230;3993;1;5;13;20;15;;;;;;
4231,3994,1,5,13,20,15;;4231;3994;1;5;13;20;15;;;;;;
4232,3995,3,5,25,35,25;;4232;3995;3;5;25;35;25;;;;;;
4233,3996,2,5,25,35,20;;4233;3996;2;5;25;35;20;;;;;;
4234,3997,4,5,40,50,25;;4234;3997;4;5;40;50;25;;;;;;
4235,3998,1,1,13,20,0;;4235;3998;1;1;13;20;0;;;;;;
4236,3999,2,1,25,35,0;;4236;3999;2;1;25;35;0;;;;;;
4237,4000,4,1,40,50,0;;4237;4000;4;1;40;50;0;;;;;;
4238,4001,1,2,13,20,2;;4238;4001;1;2;13;20;2;;;;;;
4239,4002,3,1,25,50,0;;4239;4002;3;1;25;50;0;;;;;;
4240,4003,1,2,13,20,2;;4240;4003;1;2;13;20;2;;;;;;
4241,4004,4,1,40,50,0;;4241;4004;4;1;40;50;0;;;;;;
4242,4005,2,1,25,35,0;;4242;4005;2;1;25;35;0;;;;;;
4243,4006,4,1,40,50,0;;4243;4006;4;1;40;50;0;;;;;;
4244,4007,1,2,13,20,2;;4244;4007;1;2;13;20;2;;;;;;
4245,4008,2,1,25,35,0;;4245;4008;2;1;25;35;0;;;;;;
4246,4009,1,3,13,20,6;;4246;4009;1;3;13;20;6;;;;;;
4247,4010,1,1,13,20,0;;4247;4010;1;1;13;20;0;;;;;;
4248,4011,4,2,40,50,2;;4248;4011;4;2;40;50;2;;;;;;
4249,4012,3,1,25,35,0;;4249;4012;3;1;25;35;0;;;;;;
4250,4013,1,1,13,20,0;;4250;4013;1;1;13;20;0;;;;;;
4251,4014,1,2,13,20,2;;4251;4014;1;2;13;20;2;;;;;;
4252,4015,1,1,13,20,0;;4252;4015;1;1;13;20;0;;;;;;
4253,4016,1,1,13,20,0;;4253;4016;1;1;13;20;0;;;;;;
4254,4017,1,5,13,20,15;;4254;4017;1;5;13;20;15;;;;;;
4255,4018,4,1,40,50,0;;4255;4018;4;1;40;50;0;;;;;;
4256,4019,2,1,25,35,0;;4256;4019;2;1;25;35;0;;;;;;
4257,4020,3,1,25,35,0;;4257;4020;3;1;25;35;0;;;;;;
4258,4021,4,1,40,50,0;;4258;4021;4;1;40;50;0;;;;;;
4259,4022,4,1,40,50,0;;4259;4022;4;1;40;50;0;;;;;;
4260,4023,1,3,13,20,6;;4260;4023;1;3;13;20;6;;;;;;
4261,4024,1,2,13,20,2;;4261;4024;1;2;13;20;2;;;;;;
4262,4025,1,1,13,20,0;;4262;4025;1;1;13;20;0;;;;;;
4263,4026,2,1,25,35,0;;4263;4026;2;1;25;35;0;;;;;;
4264,4027,4,1,40,35,0;;4264;4027;4;1;40;35;0;;;;;;
4265,4028,1,1,13,20,0;;4265;4028;1;1;13;20;0;;;;;;
4266,4029,2,1,25,35,0;;4266;4029;2;1;25;35;0;;;;;;
4267,4030,4,1,40,50,0;;4267;4030;4;1;40;50;0;;;;;;
4268,4031,1,2,13,20,2;;4268;4031;1;2;13;20;2;;;;;;
4269,4032,3,1,25,35,0;;4269;4032;3;1;25;35;0;;;;;;
4270,4033,2,1,25,35,0;;4270;4033;2;1;25;35;0;;;;;;
4271,4034,3,1,25,35,0;;4271;4034;3;1;25;35;0;;;;;;
4272,4035,2,1,25,35,0;;4272;4035;2;1;25;35;0;;;;;;
4273,4036,2,1,25,35,0;;4273;4036;2;1;25;35;0;;;;;;
4274,4037,1,3,13,20,6;;4274;4037;1;3;13;20;6;;;;;;
4275,4038,1,5,13,20,15;;4275;4038;1;5;13;20;15;;;;;;
4276,4039,1,5,13,20,15;;4276;4039;1;5;13;20;15;;;;;;
4277,4040,2,3,25,35,9;;4277;4040;2;3;25;35;9;;;;;;
4278,4041,4,3,40,50,10;;4278;4041;4;3;40;50;10;;;;;;
4279,4042,3,1,25,35,0;;4279;4042;3;1;25;35;0;;;;;;
4280,4043,4,1,40,50,0;;4280;4043;4;1;40;50;0;;;;;;
4281,4044,1,1,13,20,0;;4281;4044;1;1;13;20;0;;;;;;
4282,4045,2,1,25,35,0;;4282;4045;2;1;25;35;0;;;;;;
4283,4046,4,1,40,50,0;;4283;4046;4;1;40;50;0;;;;;;
4284,4047,2,1,25,35,0;;4284;4047;2;1;25;35;0;;;;;;
4285,4048,2,1,25,35,0;;4285;4048;2;1;25;35;0;;;;;;
4286,4049,1,3,13,20,6;;4286;4049;1;3;13;20;6;;;;;;
4287,4050,1,1,13,20,0;;4287;4050;1;1;13;20;0;;;;;;
4288,4051,1,1,13,20,0;;4288;4051;1;1;13;20;0;;;;;;
4289,4052,3,3,25,35,9;;4289;4052;3;3;25;35;9;;;;;;
4290,4053,2,1,25,35,0;;4290;4053;2;1;25;35;0;;;;;;
4291,4054,4,2,40,50,4;;4291;4054;4;2;40;50;4;;;;;;
4292,4055,1,1,13,20,0;;4292;4055;1;1;13;20;0;;;;;;
4293,4056,4,1,40,50,0;;4293;4056;4;1;40;50;0;;;;;;
4294,4057,1,2,13,20,4;;4294;4057;1;2;13;20;4;;;;;;
4295,4058,4,1,40,50,0;;4295;4058;4;1;40;50;0;;;;;;
4296,4059,1,2,13,20,4;;4296;4059;1;2;13;20;4;;;;;;
4297,4060,2,1,25,35,0;;4297;4060;2;1;25;35;0;;;;;;
4298,4061,4,2,40,50,4;;4298;4061;4;2;40;50;4;;;;;;
4299,4062,4,1,40,50,0;;4299;4062;4;1;40;50;0;;;;;;
4300,4063,1,2,13,20,2;;4300;4063;1;2;13;20;2;;;;;;
4301,4064,3,1,25,35,0;;4301;4064;3;1;25;35;0;;;;;;
4302,4065,1,1,13,20,0;;4302;4065;1;1;13;20;0;;;;;;
4303,4066,2,1,25,35,0;;4303;4066;2;1;25;35;0;;;;;;
4304,4067,1,1,13,20,0;;4304;4067;1;1;13;20;0;;;;;;
4305,4068,1,1,13,20,0;;4305;4068;1;1;13;20;0;;;;;;
4306,4069,1,2,13,20,2;;4306;4069;1;2;13;20;2;;;;;;
4307,4070,2,1,25,35,0;;4307;4070;2;1;25;35;0;;;;;;
4308,4071,4,1,40,50,0;;4308;4071;4;1;40;50;0;;;;;;
4309,4072,1,10,13,20,50;;4309;4072;1;10;13;20;50;;;;;;
4310,4073,4,3,40,35,9;;4310;4073;4;3;40;35;9;;;;;;
4311,4074,4,3,40,35,9;;4311;4074;4;3;40;35;9;;;;;;
4312,4075,3,1,25,35,0;;4312;4075;3;1;25;35;0;;;;;;
4313,4076,1,1,13,20,0;;4313;4076;1;1;13;20;0;;;;;;
4314,4077,4,2,40,35,5;;4314;4077;4;2;40;35;5;;;;;;
4315,4078,1,1,13,20,0;;4315;4078;1;1;13;20;0;;;;;;
4316,4079,1,1,13,20,0;;4316;4079;1;1;13;20;0;;;;;;
4317,4080,4,2,40,50,4;;4317;4080;4;2;40;50;4;;;;;;
4318,4081,1,1,13,20,0;;4318;4081;1;1;13;20;0;;;;;;
4319,4082,2,3,25,35,10;;4319;4082;2;3;25;35;10;;;;;;
4320,4083,4,1,40,35,0;;4320;4083;4;1;40;35;0;;;;;;
4321,4084,1,5,13,20,15;;4321;4084;1;5;13;20;15;;;;;;
4322,4085,3,1,25,35,0;;4322;4085;3;1;25;35;0;;;;;;
4323,4086,1,1,13,20,0;;4323;4086;1;1;13;20;0;;;;;;
4324,4087,2,1,25,35,0;;4324;4087;2;1;25;35;0;;;;;;
4325,4088,1,10,13,20,50;;4325;4088;1;10;13;20;50;;;;;;
4326,4089,4,1,40,50,0;;4326;4089;4;1;40;50;0;;;;;;
4327,4090,1,1,13,20,0;;4327;4090;1;1;13;20;0;;;;;;
4328,4091,2,2,25,35,5;;4328;4091;2;2;25;35;5;;;;;;
4329,4092,3,2,25,35,5;;4329;4092;3;2;25;35;5;;;;;;
4330,4093,1,3,13,20,6;;4330;4093;1;3;13;20;6;;;;;;
4331,4094,4,1,40,50,0;;4331;4094;4;1;40;50;0;;;;;;
4332,4095,2,5,25,35,15;;4332;4095;2;5;25;35;15;;;;;;
4333,4096,2,5,25,35,15;;4333;4096;2;5;25;35;15;;;;;;
4334,4097,4,2,40,50,10;;4334;4097;4;2;40;50;10;;;;;;
4335,4098,1,1,13,20,0;;4335;4098;1;1;13;20;0;;;;;;
4336,4099,3,1,25,35,0;;4336;4099;3;1;25;35;0;;;;;;
4337,4100,1,1,13,20,0;;4337;4100;1;1;13;20;0;;;;;;
4338,4101,1,1,13,20,0;;4338;4101;1;1;13;20;0;;;;;;
4339,4102,2,1,25,35,0;;4339;4102;2;1;25;35;0;;;;;;
4340,4103,4,10,40,50,50;;4340;4103;4;10;40;50;50;;;;;;
4341,4104,4,3,40,50,15;;4341;4104;4;3;40;50;15;;;;;;
4342,4105,4,2,40,50,10;;4342;4105;4;2;40;50;10;;;;;;
4343,4106,4,1,40,50,0;;4343;4106;4;1;40;50;0;;;;;;
4344,4107,1,5,13,20,10;;4344;4107;1;5;13;20;10;;;;;;
4345,4108,1,5,13,20,10;;4345;4108;1;5;13;20;10;;;;;;
4346,4109,3,5,25,35,15;;4346;4109;3;5;25;35;15;;;;;;
4347,4110,2,5,25,35,15;;4347;4110;2;5;25;35;15;;;;;;
4348,4111,2,5,25,35,15;;4348;4111;2;5;25;35;15;;;;;;
4349,4112,1,1,13,20,0;;4349;4112;1;1;13;20;0;;;;;;
4350,4113,2,1,25,35,0;;4350;4113;2;1;25;35;0;;;;;;
4351,4114,1,1,13,20,0;;4351;4114;1;1;13;20;0;;;;;;
4352,4115,4,2,40,50,10;;4352;4115;4;2;40;50;10;;;;;;
4353,4116,1,1,13,20,0;;4353;4116;1;1;13;20;0;;;;;;
4354,4117,3,1,25,35,0;;4354;4117;3;1;25;35;0;;;;;;
4355,4118,1,3,13,20,0;;4355;4118;1;3;13;20;0;;;;;;
4356,4119,4,1,40,50,0;;4356;4119;4;1;40;50;0;;;;;;
4357,4120,2,5,25,35,15;;4357;4120;2;5;25;35;15;;;;;;
4358,4121,2,5,25,35,15;;4358;4121;2;5;25;35;15;;;;;;
4359,4122,4,3,40,50,15;;4359;4122;4;3;40;50;15;;;;;;
4360,4123,1,2,13,20,4;;4360;4123;1;2;13;20;4;;;;;;
4361,4124,3,1,25,35,0;;4361;4124;3;1;25;35;0;;;;;;
4362,4125,1,1,13,20,0;;4362;4125;1;1;13;20;0;;;;;;
4363,4126,1,1,13,20,0;;4363;4126;1;1;13;20;0;;;;;;
4364,4127,2,1,25,35,0;;4364;4127;2;1;25;35;0;;;;;;
4365,4128,4,1,40,50,0;;4365;4128;4;1;40;50;0;;;;;;
4366,4129,4,1,40,50,0;;4366;4129;4;1;40;50;0;;;;;;
4367,4130,4,3,40,50,15;;4367;4130;4;3;40;50;15;;;;;;
4368,4131,4,1,40,50,0;;4368;4131;4;1;40;50;0;;;;;;
4369,4132,1,5,13,20,10;;4369;4132;1;5;13;20;10;;;;;;
4370,4133,1,5,13,20,10;;4370;4133;1;5;13;20;10;;;;;;
4371,4134,3,2,25,35,6;;4371;4134;3;2;25;35;6;;;;;;
4372,4135,3,1,25,35,0;;4372;4135;3;1;25;35;0;;;;;;
4373,4136,2,1,25,35,0;;4373;4136;2;1;25;35;0;;;;;;
4374,4137,1,5,13,20,10;;4374;4137;1;5;13;20;10;;;;;;
4375,4138,4,1,40,50,0;;4375;4138;4;1;40;50;0;;;;;;
4376,4139,3,2,25,35,6;;4376;4139;3;2;25;35;6;;;;;;
4377,4140,2,1,25,35,0;;4377;4140;2;1;25;35;0;;;;;;
4378,4141,4,1,40,50,0;;4378;4141;4;1;40;50;0;;;;;;
4379,4142,1,1,13,20,0;;4379;4142;1;1;13;20;0;;;;;;
4380,4143,3,1,25,35,0;;4380;4143;3;1;25;35;0;;;;;;
4381,4144,1,1,13,20,0;;4381;4144;1;1;13;20;0;;;;;;
4382,4145,1,1,13,20,0;;4382;4145;1;1;13;20;0;;;;;;
4383,4146,2,1,25,35,0;;4383;4146;2;1;25;35;0;;;;;;
4384,4147,4,2,40,50,10;;4384;4147;4;2;40;50;10;;;;;;
4385,4148,4,1,40,50,0;;4385;4148;4;1;40;50;0;;;;;;
4386,4149,4,1,40,50,0;;4386;4149;4;1;40;50;0;;;;;;
4387,4150,4,1,40,50,0;;4387;4150;4;1;40;50;0;;;;;;
4388,4151,1,2,13,20,4;;4388;4151;1;2;13;20;4;;;;;;
4389,4152,1,1,13,20,0;;4389;4152;1;1;13;20;0;;;;;;
4390,4153,2,2,25,35,6;;4390;4153;2;2;25;35;6;;;;;;
4391,4154,2,1,25,35,0;;4391;4154;2;1;25;35;0;;;;;;
4392,4155,2,2,25,35,6;;4392;4155;2;2;25;35;6;;;;;;
4393,4156,1,5,13,20,10;;4393;4156;1;5;13;20;10;;;;;;
4394,4157,3,5,25,35,15;;4394;4157;3;5;25;35;15;;;;;;
4395,4158,1,1,13,20,0;;4395;4158;1;1;13;20;0;;;;;;
4396,4159,4,1,40,50,0;;4396;4159;4;1;40;50;0;;;;;;
4397,4160,1,3,13,20,6;;4397;4160;1;3;13;20;6;;;;;;
4398,4161,2,5,25,35,15;;4398;4161;2;5;25;35;15;;;;;;
4399,4162,3,1,25,35,0;;4399;4162;3;1;25;35;0;;;;;;
4400,4163,1,1,13,20,0;;4400;4163;1;1;13;20;0;;;;;;
4401,4164,1,1,13,20,0;;4401;4164;1;1;13;20;0;;;;;;
4402,4165,4,1,40,50,0;;4402;4165;4;1;40;50;0;;;;;;
4403,4166,4,5,40,50,25;;4403;4166;4;5;40;50;25;;;;;;
4404,4167,4,5,40,50,25;;4404;4167;4;5;40;50;25;;;;;;
4405,4168,1,2,13,20,4;;4405;4168;1;2;13;20;4;;;;;;
4406,4169,2,1,25,35,0;;4406;4169;2;1;25;35;0;;;;;;
4407,4170,1,1,13,20,0;;4407;4170;1;1;13;20;0;;;;;;
4408,4171,1,1,13,20,0;;4408;4171;1;1;13;20;0;;;;;;
4409,4172,4,3,40,50,15;;4409;4172;4;3;40;50;15;;;;;;
4410,4173,4,3,40,50,15;;4410;4173;4;3;40;50;15;;;;;;
4411,4174,1,2,13,20,4;;4411;4174;1;2;13;20;4;;;;;;
4412,4175,1,2,13,20,4;;4412;4175;1;2;13;20;4;;;;;;
4413,4176,1,2,13,20,4;;4413;4176;1;2;13;20;4;;;;;;
4414,4177,3,1,25,35,0;;4414;4177;3;1;25;35;0;;;;;;
4415,4178,1,1,13,20,0;;4415;4178;1;1;13;20;0;;;;;;
4416,4179,2,3,25,35,9;;4416;4179;2;3;25;35;9;;;;;;
4417,4180,3,1,25,35,0;;4417;4180;3;1;25;35;0;;;;;;
4418,4181,1,1,13,20,0;;4418;4181;1;1;13;20;0;;;;;;
4419,4182,4,1,40,50,0;;4419;4182;4;1;40;50;0;;;;;;
4420,4183,1,1,13,20,0;;4420;4183;1;1;13;20;0;;;;;;
4421,4184,1,1,13,20,0;;4421;4184;1;1;13;20;0;;;;;;
4422,4185,2,2,25,35,6;;4422;4185;2;2;25;35;6;;;;;;
4423,4186,4,1,40,50,0;;4423;4186;4;1;40;50;0;;;;;;
4424,4187,1,2,13,20,4;;4424;4187;1;2;13;20;4;;;;;;
4425,4188,2,1,25,35,0;;4425;4188;2;1;25;35;0;;;;;;
4426,4189,1,3,13,20,6;;4426;4189;1;3;13;20;6;;;;;;
4427,4190,3,2,25,35,6;;4427;4190;3;2;25;35;6;;;;;;
4428,4191,4,1,40,50,0;;4428;4191;4;1;40;50;0;;;;;;
4429,4192,1,10,13,20,35;;4429;4192;1;10;13;20;35;;;;;;
4430,4193,2,10,25,35,35;;4430;4193;2;10;25;35;35;;;;;;
4431,4194,1,10,13,20,20;;4431;4194;1;10;13;20;20;;;;;;
4432,4195,2,10,25,35,35;;4432;4195;2;10;25;35;35;;;;;;
4433,4196,4,1,40,50,0;;4433;4196;4;1;40;50;0;;;;;;
4434,4197,1,1,13,20,0;;4434;4197;1;1;13;20;0;;;;;;
4435,4198,3,1,25,35,0;;4435;4198;3;1;25;35;0;;;;;;
4436,4199,4,2,40,50,10;;4436;4199;4;2;40;50;10;;;;;;
4437,4200,1,10,13,20,20;;4437;4200;1;10;13;20;20;;;;;;
4438,4201,3,5,25,35,15;;4438;4201;3;5;25;35;15;;;;;;
4439,4202,1,5,13,20,10;;4439;4202;1;5;13;20;10;;;;;;
4440,4203,4,3,40,50,15;;4440;4203;4;3;40;50;15;;;;;;
4441,4204,1,1,13,20,0;;4441;4204;1;1;13;20;0;;;;;;
4442,4205,4,1,40,50,0;;4442;4205;4;1;40;50;0;;;;;;
4443,4206,2,1,25,35,0;;4443;4206;2;1;25;35;0;;;;;;
4444,4207,1,2,13,20,4;;4444;4207;1;2;13;20;4;;;;;;
4445,4208,4,1,40,50,0;;4445;4208;4;1;40;50;0;;;;;;
4446,4209,1,2,13,20,4;;4446;4209;1;2;13;20;4;;;;;;
4447,4210,3,1,25,35,0;;4447;4210;3;1;25;35;0;;;;;;
4448,4211,4,1,40,50,0;;4448;4211;4;1;40;50;0;;;;;;
4449,4212,1,3,13,20,6;;4449;4212;1;3;13;20;6;;;;;;
4450,4213,1,1,13,20,0;;4450;4213;1;1;13;20;0;;;;;;
4451,4214,4,1,40,50,0;;4451;4214;4;1;40;50;0;;;;;;
4452,4215,1,2,13,20,4;;4452;4215;1;2;13;20;4;;;;;;
4453,4216,3,3,25,35,9;;4453;4216;3;3;25;35;9;;;;;;
4454,4217,4,1,40,50,0;;4454;4217;4;1;40;50;0;;;;;;
4455,4218,1,2,13,20,4;;4455;4218;1;2;13;20;4;;;;;;
4456,4219,1,1,13,20,0;;4456;4219;1;1;13;20;0;;;;;;
4457,4220,1,1,13,20,0;;4457;4220;1;1;13;20;0;;;;;;
4458,4221,1,10,13,20,30;;4458;4221;1;10;13;20;30;;;;;;
4459,4222,4,3,40,50,15;;4459;4222;4;3;40;50;15;;;;;;
4460,4223,3,3,25,35,9;;4460;4223;3;3;25;35;9;;;;;;
4461,4224,1,1,13,20,0;;4461;4224;1;1;13;20;0;;;;;;
4462,4225,2,2,25,35,6;;4462;4225;2;2;25;35;6;;;;;;
4463,4226,1,1,13,20,0;;4463;4226;1;1;13;20;0;;;;;;
4464,4227,2,2,25,35,6;;4464;4227;2;2;25;35;6;;;;;;
4465,4228,1,1,13,20,0;;4465;4228;1;1;13;20;0;;;;;;
4466,4229,1,1,13,20,0;;4466;4229;1;1;13;20;0;;;;;;
4467,4230,4,10,40,50,50;;4467;4230;4;10;40;50;50;;;;;;
4468,4231,1,2,13,20,4;;4468;4231;1;2;13;20;4;;;;;;
4469,4232,3,1,25,35,0;;4469;4232;3;1;25;35;0;;;;;;
4470,4233,2,2,25,35,6;;4470;4233;2;2;25;35;6;;;;;;
4471,4234,1,1,13,20,0;;4471;4234;1;1;13;20;0;;;;;;
4472,4235,1,1,13,20,0;;4472;4235;1;1;13;20;0;;;;;;
4473,4236,4,2,40,50,10;;4473;4236;4;2;40;50;10;;;;;;
4474,4237,1,1,13,20,0;;4474;4237;1;1;13;20;0;;;;;;
4475,4238,1,2,13,20,4;;4475;4238;1;2;13;20;4;;;;;;
4476,4239,2,1,25,35,0;;4476;4239;2;1;25;35;0;;;;;;
4477,4240,1,1,13,20,0;;4477;4240;1;1;13;20;0;;;;;;
4478,4241,3,1,25,35,0;;4478;4241;3;1;25;35;0;;;;;;
4479,4242,1,2,13,20,4;;4479;4242;1;2;13;20;4;;;;;;
4480,4243,4,1,40,50,0;;4480;4243;4;1;40;50;0;;;;;;
4481,4244,1,1,13,20,0;;4481;4244;1;1;13;20;0;;;;;;
4482,4245,2,5,25,35,15;;4482;4245;2;5;25;35;15;;;;;;
4483,4246,1,10,13,20,20;;4483;4246;1;10;13;20;20;;;;;;
4484,4247,4,5,40,50,25;;4484;4247;4;5;40;50;25;;;;;;
4485,4248,4,5,40,50,25;;4485;4248;4;5;40;50;25;;;;;;
4486,4249,1,3,13,20,6;;4486;4249;1;3;13;20;6;;;;;;
4487,4250,1,3,13,20,6;;4487;4250;1;3;13;20;6;;;;;;
4488,4251,3,2,25,35,6;;4488;4251;3;2;25;35;6;;;;;;
4489,4252,1,1,13,20,0;;4489;4252;1;1;13;20;0;;;;;;
4490,4253,4,1,40,50,0;;4490;4253;4;1;40;50;0;;;;;;
4491,4254,1,1,13,20,0;;4491;4254;1;1;13;20;0;;;;;;
4492,4255,2,1,25,35,0;;4492;4255;2;1;25;35;0;;;;;;
4493,4256,4,3,40,50,15;;4493;4256;4;3;40;50;15;;;;;;
4494,4257,1,2,13,20,0;;4494;4257;1;2;13;20;0;;;;;;
4495,4258,4,1,40,50,0;;4495;4258;4;1;40;50;0;;;;;;
4496,4259,1,1,13,20,0;;4496;4259;1;1;13;20;0;;;;;;
4497,4260,3,1,25,35,0;;4497;4260;3;1;25;35;0;;;;;;
4498,4261,1,1,13,20,0;;4498;4261;1;1;13;20;0;;;;;;
4499,4262,1,10,13,20,20;;4499;4262;1;10;13;20;20;;;;;;
4500,4263,1,10,13,20,20;;4500;4263;1;10;13;20;20;;;;;;
4501,4264,4,3,40,50,15;;4501;4264;4;3;40;50;15;;;;;;
4502,4265,1,1,13,20,0;;4502;4265;1;1;13;20;0;;;;;;
4503,4266,3,2,25,35,6;;4503;4266;3;2;25;35;6;;;;;;
4504,4267,4,1,40,50,0;;4504;4267;4;1;40;50;0;;;;;;
4505,4268,1,2,13,20,4;;4505;4268;1;2;13;20;4;;;;;;
4506,4269,4,3,40,50,15;;4506;4269;4;3;40;50;15;;;;;;
4507,4270,1,1,13,20,0;;4507;4270;1;1;13;20;0;;;;;;
4508,4271,1,12,13,20,50;;4508;4271;1;12;13;20;50;;;;;;
4509,4272,4,3,40,50,15;;4509;4272;4;3;40;50;15;;;;;;
4510,4273,1,1,13,20,0;;4510;4273;1;1;13;20;0;;;;;;
4511,4274,1,2,13,20,4;;4511;4274;1;2;13;20;4;;;;;;
4512,4275,3,1,25,35,0;;4512;4275;3;1;25;35;0;;;;;;
4513,4276,4,1,40,50,0;;4513;4276;4;1;40;50;0;;;;;;
4514,4277,1,1,13,20,0;;4514;4277;1;1;13;20;0;;;;;;
4515,4278,2,5,25,35,15;;4515;4278;2;5;25;35;15;;;;;;
4516,4279,1,2,13,20,4;;4516;4279;1;2;13;20;4;;;;;;
4517,4280,1,2,13,20,4;;4517;4280;1;2;13;20;4;;;;;;
4518,4281,1,3,13,20,6;;4518;4281;1;3;13;20;6;;;;;;
4519,4282,2,1,25,35,0;;4519;4282;2;1;25;35;0;;;;;;
4520,4283,4,1,40,50,0;;4520;4283;4;1;40;50;0;;;;;;
4521,4284,2,1,25,35,0;;4521;4284;2;1;25;35;0;;;;;;
4522,4285,1,1,13,20,0;;4522;4285;1;1;13;20;0;;;;;;
4523,4286,1,1,13,20,0;;4523;4286;1;1;13;20;0;;;;;;
4524,4287,1,1,13,20,0;;4524;4287;1;1;13;20;0;;;;;;
4525,4288,4,1,40,50,0;;4525;4288;4;1;40;50;0;;;;;;
4526,4289,1,5,13,20,10;;4526;4289;1;5;13;20;10;;;;;;
4527,4290,2,5,25,35,15;;4527;4290;2;5;25;35;15;;;;;;
4528,4291,1,3,13,20,6;;4528;4291;1;3;13;20;6;;;;;;
4529,4292,2,1,25,35,0;;4529;4292;2;1;25;35;0;;;;;;
4530,4293,3,1,25,35,0;;4530;4293;3;1;25;35;0;;;;;;
4531,4294,1,1,13,20,0;;4531;4294;1;1;13;20;0;;;;;;
4532,4295,1,1,13,20,0;;4532;4295;1;1;13;20;0;;;;;;
4533,4296,1,3,13,20,6;;4533;4296;1;3;13;20;6;;;;;;
4534,4297,1,1,13,20,0;;4534;4297;1;1;13;20;0;;;;;;
4535,4298,4,1,40,50,0;;4535;4298;4;1;40;50;0;;;;;;
4536,4299,3,1,25,35,0;;4536;4299;3;1;25;35;0;;;;;;
4537,4300,4,1,40,50,0;;4537;4300;4;1;40;50;0;;;;;;
4538,4301,1,10,13,20,30;;4538;4301;1;10;13;20;30;;;;;;
4539,4302,2,3,25,35,9;;4539;4302;2;3;25;35;9;;;;;;
4540,4303,2,2,25,35,6;;4540;4303;2;2;25;35;6;;;;;;
4541,4304,1,5,13,20,20;;4541;4304;1;5;13;20;20;;;;;;
4542,4305,4,2,40,50,10;;4542;4305;4;2;40;50;10;;;;;;
4543,4306,3,1,25,35,0;;4543;4306;3;1;25;35;0;;;;;;
4544,4307,2,3,25,35,9;;4544;4307;2;3;25;35;9;;;;;;
4545,4308,4,1,40,50,0;;4545;4308;4;1;40;50;0;;;;;;
4546,4309,4,1,40,50,0;;4546;4309;4;1;40;50;0;;;;;;
4547,4310,1,3,13,20,4;;4547;4310;1;3;13;20;4;;;;;;
4548,4311,1,3,13,20,4;;4548;4311;1;3;13;20;4;;;;;;
4549,4312,1,3,13,20,6;;4549;4312;1;3;13;20;6;;;;;;
4550,4313,1,3,13,20,6;;4550;4313;1;3;13;20;6;;;;;;
4551,4314,1,3,13,20,6;;4551;4314;1;3;13;20;6;;;;;;
4552,4315,1,3,13,20,6;;4552;4315;1;3;13;20;6;;;;;;
4553,4316,1,3,13,20,6;;4553;4316;1;3;13;20;6;;;;;;
4554,4317,1,3,13,20,6;;4554;4317;1;3;13;20;6;;;;;;
4555,4318,3,5,25,35,15;;4555;4318;3;5;25;35;15;;;;;;
4556,4319,4,5,40,50,25;;4556;4319;4;5;40;50;25;;;;;;
4557,4320,1,1,13,20,0;;4557;4320;1;1;13;20;0;;;;;;
4558,4321,2,1,25,35,0;;4558;4321;2;1;25;35;0;;;;;;
4559,4322,4,1,40,50,0;;4559;4322;4;1;40;50;0;;;;;;
4560,4323,1,1,13,20,0;;4560;4323;1;1;13;20;0;;;;;;
4561,4324,1,1,13,20,0;;4561;4324;1;1;13;20;0;;;;;;
4562,4325,2,1,25,35,0;;4562;4325;2;1;25;35;0;;;;;;
4563,4326,4,2,40,50,10;;4563;4326;4;2;40;50;10;;;;;;
4564,4327,4,1,40,50,0;;4564;4327;4;1;40;50;0;;;;;;
4565,4328,1,2,13,20,4;;4565;4328;1;2;13;20;4;;;;;;
4566,4329,4,1,40,50,0;;4566;4329;4;1;40;50;0;;;;;;
4567,4330,3,2,25,35,6;;4567;4330;3;2;25;35;6;;;;;;
4568,4331,1,1,13,20,0;;4568;4331;1;1;13;20;0;;;;;;
4569,4332,1,1,13,20,0;;4569;4332;1;1;13;20;0;;;;;;
4570,4333,1,1,13,20,0;;4570;4333;1;1;13;20;0;;;;;;
4571,4334,1,1,13,20,0;;4571;4334;1;1;13;20;0;;;;;;
4572,4335,1,1,13,20,0;;4572;4335;1;1;13;20;0;;;;;;
4573,4336,4,1,40,50,0;;4573;4336;4;1;40;50;0;;;;;;
4574,4337,1,5,13,20,10;;4574;4337;1;5;13;20;10;;;;;;
4575,4338,2,5,25,50,25;;4575;4338;2;5;25;50;25;;;;;;
4576,4339,1,2,13,20,4;;4576;4339;1;2;13;20;4;;;;;;
4577,4340,4,1,40,20,0;;4577;4340;4;1;40;20;0;;;;;;
4578,4341,3,1,25,35,0;;4578;4341;3;1;25;35;0;;;;;;
4579,4342,1,1,13,50,0;;4579;4342;1;1;13;50;0;;;;;;
4580,4343,4,3,40,20,6;;4580;4343;4;3;40;20;6;;;;;;
4581,4344,2,2,25,35,6;;4581;4344;2;2;25;35;6;;;;;;
4582,4345,1,1,13,20,0;;4582;4345;1;1;13;20;0;;;;;;
